skew_confidence,distance_closest_building,road_area,car_area,car_area_quantile,road_area_quantile,abs_slope_diff_huber,skew_confidence_quantile,distance_closest_building_quantile
56,9.837905388522575,342415,45331,D4,D10,0.8747686135317291,D8,D5
11,9.897496148,218296,140297,D9,D6,1.1216034866846898,D3,D5
128,9.485189940282032,219627,118731,D8,D6,0.47312838437130134,D10,D5
30,10.818649511981704,181192,1094,D1,D4,0.011599794,D6,D7
3,11.458258790578336,185355,42297.5,D4,D4,1.0530756878440863,D1,D8
6,11.85790463621219,300472,44045,D4,D10,0.4043675134519374,D2,D8
4,7.966452540168279,98812.5,261684.5,D10,D1,0.12892096761073507,D1,D2
16,10.863824507417569,224018,107050,D7,D7,0.29280508010479767,D4,D7
77,6.229827047606715,84360.5,58267.5,D5,D1,0.7399080751186123,D9,D1
7,11.948351431251922,190872,168864.5,D10,D5,4.233527244839998,D2,D8
3,12.15864598746498,207109,179776,D10,D5,0.7569572558360571,D1,D9
49,5.537731644247994,267359,0,D1,D9,0.07272784,D8,D1
67,5.190383790119995,34686,240526,D10,D1,1.285390866,D9,D1
31,9.501364149,118970.5,213103,D10,D2,0.081966637,D6,D5
29,11.683404527633389,213811.5,0,D1,D6,1.0823281851447715,D6,D8
64,10.609724785422804,208135,76798.5,D6,D6,0.076777518,D9,D6
1,13.811627957252163,197629,7725.5,D2,D5,0.17645730200793674,D1,D10
20,16.793307071701026,232866.5,24486.5,D3,D7,0.497837791,D5,D10
83,9.546973340116558,259853,31775.5,D3,D9,0.8234511037155605,D9,D5
2,24.429022025336348,62354,17643,D3,D1,2.4102071320486003,D1,D10
33,3.894756589807746,182687,122623,D8,D4,0.32325367164804975,D6,D1
40,12.09383724329816,175364,194605.5,D10,D4,1.2113676700451155,D7,D9
26,12.140183246512764,263912.5,19590.5,D3,D9,0.00417067,D5,D9
21,7.926293166700221,268028.5,122,D1,D9,2.0820070266043076,D5,D2
86,8.578346037546563,180454,140540,D9,D4,1.1254543215876418,D9,D3
49,10.882486571919776,325204,0,D1,D10,0.15657727499178462,D8,D7
66,8.001014492,258097,1949,D2,D8,0.7216285274108791,D9,D2
31,18.34318453429441,177921.5,24605.5,D3,D4,0.1930328444268855,D6,D10
6,11.998112287540614,212113,136523.5,D9,D6,0.24086285904870386,D2,D8
2,10.774935582819635,261442.5,38513.5,D4,D9,0.309640095,D1,D7
1,12.500387888195748,128548.5,130742,D8,D2,0.4608177565889362,D1,D9
13,14.975668683019178,280528,74536,D6,D9,0.9814661408167094,D3,D10
60,9.68296582,226531,105145.5,D7,D7,0.5670448789028348,D8,D5
15,11.740702733987195,240536,86612.5,D6,D7,0.6162668198394068,D4,D8
146,11.984950407578497,250540.5,9516,D2,D8,0.29560748587401636,D10,D8
38,6.743727453551911,80117,206743.5,D10,D1,1.724234375628443,D7,D1
20,8.207368677149685,123198,137599.5,D9,D2,1.5547725299519413,D5,D2
97,9.751074122949916,254227,122949.5,D8,D8,0.5544712895119243,D10,D5
52,3.280098236114195,2762,0,D1,D1,0.537629034,D8,D1
68,9.667545814726976,219306,30744.5,D3,D6,0.7822180325480143,D9,D5
93,9.001849006573037,139670.5,260589,D10,D2,0.43997288867445383,D10,D4
17,12.955288170771873,241543,142825.5,D9,D8,0.22469878366356005,D4,D9
13,8.037413033429997,224607.5,30521,D3,D7,0.089254207,D3,D2
74,6.474017705660086,180596,19423,D3,D4,0.3296002802559783,D9,D1
1,11.213786438507745,174910.5,18068.5,D3,D4,0.3393228579184948,D1,D7
22,8.40584985,142330,122655.5,D8,D2,0.8064551893144778,D5,D3
33,10.04725496,248343.5,86232,D6,D8,2.272589939108138,D6,D6
25,10.852940405115682,61669,291327,D10,D1,0.9115621986192556,D5,D7
23,11.459704053072496,283607.5,9024,D2,D9,0.41297381640427977,D5,D8
100,12.183881425575091,218361,18859,D3,D6,0.3246974720061906,D10,D9
8,4.239261283956766,38018,259040,D10,D1,1.4091531846522753,D2,D1
65,8.049307076149331,239108,60450.5,D5,D7,0.3099577333869642,D9,D2
43,9.307277489384656,129088.5,175577,D10,D2,0.32657199064918563,D7,D4
36,8.581280050320677,174776,116604,D8,D4,0.16013931570477918,D7,D3
27,7.727872398454743,147289.5,113089,D8,D3,1.3302316138451167,D6,D2
11,12.217581815708002,265905,89300,D6,D9,1.1046884284071248,D3,D9
99,16.760720709468824,97434,225212,D10,D1,0.9084581501280401,D10,D10
40,12.911449311115035,209487,109614,D7,D6,0.018180592663872064,D7,D9
3,13.605551208108256,219459,10915,D2,D6,0.6517720034371306,D1,D10
113,9.049555899889985,268580.5,0,D1,D9,1.3752849706339663,D10,D4
22,11.970463636348974,258750.5,39096.5,D4,D8,5.678030602798123,D5,D8
1,14.144499892467772,233645,182268,D10,D7,0.44919252872810644,D1,D10
2,11.758830015982657,106439,106592,D7,D2,1.0018354426874632,D1,D8
7,11.860265716024484,212991,108509,D7,D6,1.1383996737339672,D2,D8
29,23.14197403996117,317925,0,D1,D10,2.9671299289856523,D6,D10
4,12.531927040951944,161831,18250,D3,D3,0.8730426189245017,D1,D9
74,10.644431822046515,257512,29320,D3,D8,0.635113431,D9,D7
43,7.695834275167297,85315,133063,D9,D1,0.5604824360345143,D7,D2
18,8.231181438131841,253855,0,D1,D8,0.06174505,D4,D2
34,7.055941376,108495,178798.5,D10,D2,0.23377975098193637,D6,D2
6,8.158619605276359,139205,208489,D10,D2,0.6306414845104558,D2,D2
11,10.009528702658642,220321,19751.5,D3,D6,0.39005984674891714,D3,D6
33,5.014619832934438,200769,0,D1,D5,0.022197660762942606,D6,D1
6,8.088247578553405,166040,133368,D9,D3,0.26922035696720936,D2,D2
35,23.87213999150593,354680.5,957.5,D1,D10,0.3955246528323526,D7,D10
8,22.61151721999941,59488,160456,D9,D1,0.9713509418812074,D2,D10
14,12.616173442548853,218042,41879.5,D4,D6,0.21075966864365525,D4,D9
2,12.187293161065767,279608,68344,D5,D9,0.3462459348597902,D1,D9
34,10.463218371312133,217711.5,62045,D5,D6,0.4158802199594961,D6,D6
149,14.207265265500164,291346,85291.5,D6,D10,0.3101545510652734,D10,D10
38,13.21981901709208,254069.5,112517,D8,D8,0.3489952153090323,D7,D9
54,8.621346084383061,181090.5,37397.5,D4,D4,1.5994852684286105,D8,D3
35,15.766287454412456,289920,16591,D3,D10,0.076412141,D7,D10
16,11.991130930444635,226331.5,83817.5,D6,D7,1.523328728538117,D4,D8
2,10.845668010596004,196832.5,3123.5,D2,D5,1.3962201021691198,D1,D7
30,11.052504414727697,248991.5,90173,D6,D8,0.5320631400888216,D6,D7
40,12.435714425805184,121097,35021,D4,D2,0.098368602,D7,D9
51,10.533763572466247,152073.5,76173.5,D6,D3,0.20980955301618232,D8,D6
127,9.603520785072394,226341,60351.5,D5,D7,0.7654212813501179,D10,D5
2,4.391231776950848,144657,29493,D3,D3,1.178391204227176,D1,D1
1,7.919274717130857,280346,17107,D3,D9,0.9332017643851164,D1,D2
24,11.040221328105517,279646,99233,D7,D9,0.1228937800886779,D5,D7
14,13.59386445773056,114213,119748,D8,D2,0.6036967786922376,D4,D10
6,11.754153245581897,271413.5,3842,D2,D9,0.1589260981140263,D2,D8
13,13.776160239765524,203889,50,D1,D5,0.17950304714460769,D3,D10
33,11.765641513999128,145771.5,0,D1,D3,0.9146822457186237,D6,D8
167,4.946465494673341,39716.5,172220.5,D10,D1,0.5241665031889372,D10,D1
87,8.161175645172706,107452,258055,D10,D2,1.9377850692699214,D9,D2
8,8.259519657821626,137335,89256,D6,D2,0.6086258887729836,D2,D2
20,11.634921615866013,289066,40953,D4,D10,0.48939514142295004,D5,D8
5,9.269798156,243408,30450.5,D3,D8,0.3425546141602325,D2,D4
66,8.814909164991182,13286,0,D1,D1,1.6956020111381291,D9,D3
5,25.85126064905688,78167,23879,D3,D1,0.2578572521539805,D2,D10
2,10.123894212122009,148311,212489.5,D10,D3,1.9756341159360213,D1,D6
132,4.862098679684896,16797,280723,D10,D1,0.6287994832687456,D10,D1
74,6.207534566,36627.5,54961.5,D5,D1,4.2144951,D9,D1
10,7.898929940229602,119706,184944.5,D10,D2,0.6818192316016144,D3,D2
6,13.036828439489812,243850,0,D1,D8,0.5179908716527937,D2,D9
31,9.437982759346896,209433,83693,D6,D6,0.19711400150393033,D6,D4
1,27.92412105,338315,0,D1,D10,6.285292735192016,D1,D10
48,10.132596607295364,222697.5,0,D1,D6,0.1110275629248458,D8,D6
1,20.80433870111733,295269,0,D1,D10,1.4342573969310894,D1,D10
3,12.512997950929591,218403.5,41710.5,D4,D6,0.5010085939621489,D1,D9
10,12.273468987776583,231791,49294.5,D4,D7,0.41188195349388584,D3,D9
2,7.843946533317081,111500.5,104634,D7,D2,1.4400389954510362,D1,D2
4,12.107582708427389,223549,21640,D3,D7,0.1009283481682028,D1,D9
6,26.352540627921467,155393.5,83349,D6,D3,1.3507363796402871,D2,D10
8,9.032562476516423,171018.5,160903,D9,D4,0.080556121,D2,D4
19,10.82771957034808,185987,98058.5,D7,D4,0.6083923290055742,D4,D7
7,8.309901250611988,45190,115726,D8,D1,1.1609923327109108,D2,D3
84,12.538575554091118,293407,6300.5,D2,D10,0.8582422842863223,D9,D9
5,17.297084662037786,337679,39695.5,D4,D10,0.1543165443638841,D2,D10
76,4.878845309593764,35370,87105.5,D6,D1,0.4011455438221939,D9,D1
10,8.919731059659751,210386,0,D1,D6,1.5318131213592086,D3,D3
2,13.658500224722976,358136.5,20187,D3,D10,0.3939133472066383,D1,D10
21,13.159019750608064,150554.5,51914.5,D4,D3,1.0770113456125436,D5,D9
7,6.641514934250475,108442.5,85988,D6,D2,0.5097124890260278,D2,D1
1,27.04087895007085,238061.5,99714.5,D7,D7,0.2571930652974588,D1,D10
5,26.76518493080769,123183,103579,D7,D2,0.5692036595474207,D2,D10
71,9.943524088833202,233200,107191,D7,D7,0.15962743295545612,D9,D5
9,13.38792940811031,270167,85838,D6,D9,0.7355776134537733,D3,D10
29,11.472046939414708,361367.5,21196.5,D3,D10,0.4687253252819273,D6,D8
29,12.734132194541312,242527.5,128105.5,D8,D8,1.647082815353041,D6,D9
69,12.070518975802376,133831.5,678.5,D1,D2,2.3373569978466455,D9,D9
61,9.888531197,190828,155254.5,D9,D5,0.5390955075885491,D8,D5
31,11.793964800230748,250125,6729.5,D2,D8,0.1772963385570102,D6,D8
7,10.103334565436164,163230,24442,D3,D3,0.4784656778173681,D2,D6
6,12.58122473220116,86859,1550,D2,D1,0.33514734166805266,D2,D9
44,9.907757791264308,150262.5,133044.5,D9,D3,0.4751239186843441,D7,D5
19,8.449512636841368,221386.5,16498.5,D3,D6,0.4606862606608372,D4,D3
6,11.902469049315188,244370.5,19247,D3,D8,0.5259203029617254,D2,D8
10,13.095957226440998,162218.5,31001,D3,D3,0.8809158392773067,D3,D9
13,11.660316365747777,165873,0,D1,D3,1.674080365819746,D3,D8
38,10.914532930665144,211504,0,D1,D6,0.3146863291078572,D7,D7
83,8.941742952623281,205050.5,67528,D5,D5,0.063857531,D9,D3
4,13.450343272690311,76626.5,69917.5,D5,D1,2.6951545724791988,D1,D10
18,11.99655186221572,180239.5,92825.5,D7,D4,0.24475433626287052,D4,D8
64,9.318391792482313,265317.5,30355.5,D3,D9,0.1985510619110433,D9,D4
85,17.891200477654948,285336,74701,D6,D9,0.8441654418326515,D9,D10
12,10.974475805443536,175873,101537,D7,D4,0.038568131,D3,D7
13,14.241747498128358,192871,110702.5,D8,D5,0.4457373783144223,D3,D10
66,12.408615538623325,256205,120072,D8,D8,1.2792849475417563,D9,D9
24,9.578991164974068,252442.5,34669.5,D4,D8,0.43165296838129963,D5,D5
103,9.602777145775796,242548,9162.5,D2,D8,0.6222192321422433,D10,D5
5,14.05427537744155,325460.5,1562,D2,D10,4.270153164430109,D2,D10
124,11.367307744078689,246704,68403.5,D5,D8,0.21875075401793018,D10,D8
39,10.818133836496743,292317,45931,D4,D10,0.49026206501648434,D7,D7
39,10.73910887268212,218602.5,36483.5,D4,D6,0.21234261099141194,D7,D7
75,9.900617363128209,197845,128941,D8,D5,0.2469161559910935,D9,D5
46,10.612276470397887,177827.5,29890,D3,D4,0.490614933,D8,D6
15,9.050108109934296,282721,0,D1,D9,0.1460910979183097,D4,D4
21,10.978616266370524,246363,49204,D4,D8,0.48427049140147393,D5,D7
19,9.135405603,292122.5,47760,D4,D10,0.385140077,D4,D4
18,18.77532055405082,7447.5,154211.5,D9,D1,1.419047265953624,D4,D10
28,12.646364570816354,227046.5,78541,D6,D7,0.5429475547272613,D6,D9
31,11.460411205051363,211451.5,38507,D4,D6,0.003070178,D6,D8
9,13.745064828529312,167966.5,2745,D2,D3,0.3903231428575701,D3,D10
21,12.19331518540506,276879,85484,D6,D9,0.5220657438641104,D5,D9
28,9.370856925586194,123329,139083,D9,D2,0.8693610468297422,D6,D4
18,10.08104807598319,185231,81408,D6,D4,0.10913108499907276,D4,D6
2,15.56053651077519,94970.5,60987.5,D5,D1,3.9183628497344083,D1,D10
62,8.828239965056888,296844,74414,D6,D10,0.43901804115605325,D9,D3
126,5.6788463477571485,149923,93671.5,D7,D3,0.5414999639035569,D10,D1
3,11.91721846017351,226761.5,115940.5,D8,D7,0.5804564422512971,D1,D8
98,6.743945365243181,169011.5,95876,D7,D3,0.36951012878641654,D10,D1
29,7.585226609,204436,0,D1,D5,1.934222181034793,D6,D2
21,18.932490679005927,276812,32616,D3,D9,0.6804402049003877,D5,D10
33,10.005573210594088,188948.5,146927.5,D9,D4,0.49616741953287036,D6,D6
108,4.912012478211544,92106,129232,D8,D1,0.1625751877109754,D10,D1
42,10.647351678752452,280167,71346,D5,D9,0.019776052,D7,D7
89,11.464720490095944,222079,156587.5,D9,D6,0.2805126929551105,D9,D8
82,10.294138241396224,243169,48459.5,D4,D8,0.4526735529754673,D9,D6
18,9.000650871,208163.5,74626.5,D6,D6,0.6985914103671793,D4,D4
8,10.40903478581276,114811,181689,D10,D2,0.979481308,D2,D6
9,7.774651574949153,186969.5,55815,D5,D4,0.5005202502170101,D3,D2
51,9.885742538655032,239639.5,46380,D4,D7,0.4515252101458229,D8,D5
82,10.274480216052268,32983.5,267447,D10,D1,1.7426598411904863,D9,D6
26,11.799597665943844,112503,215502.5,D10,D2,0.4547444397864888,D5,D8
200,7.121439126834326,178048,0,D1,D4,0.6549358641204335,D10,D2
21,10.800811356922992,258323.5,36635.5,D4,D8,0.23406566899433834,D5,D7
119,6.9159797445097615,172558.5,52071.5,D4,D4,0.38803007411934365,D10,D1
13,7.641479176595386,96028,95171,D7,D1,0.075516196,D3,D2
42,9.332948819,191322,135498.5,D9,D5,0.16859847666822514,D7,D4
14,9.154439961,173801.5,159524,D9,D4,1.4338070988702025,D4,D4
15,12.667257079944395,342579,45739,D4,D10,1.287041820334578,D4,D9
22,8.356336870151772,194051.5,118339.5,D8,D5,0.6958628772006206,D5,D3
29,9.417193419,215049,89746.5,D6,D6,2.118133923607377,D6,D4
62,12.053998810019577,101245,135999.5,D9,D1,1.395182665,D9,D9
6,11.63606944,240808,22198,D3,D8,2.6098698756084064,D2,D8
47,6.907093004513481,99633,172925,D10,D1,0.864307837,D8,D1
26,7.013460418325227,169822,35018,D4,D4,0.3410808598365911,D5,D2
73,9.532967201,345329,2322,D2,D10,0.8920864740713244,D9,D5
42,5.878643946542105,146971,9609,D2,D3,0.044163036,D7,D1
7,11.203267265826742,153387.5,159386,D9,D3,1.431627893235347,D2,D7
11,10.294663657268057,120774,16104,D2,D2,1.0937144726896824,D3,D6
16,12.586090777218798,218752,29835,D3,D6,0.060507663,D4,D9
20,12.220333636927244,227551.5,110735.5,D8,D7,0.41404119370082393,D5,D9
11,10.163779255266912,313047,55965,D5,D10,1.609983072652477,D3,D6
97,10.091914023867474,250358,27161,D3,D8,0.000236958,D10,D6
13,9.373176677,203552.5,7509.5,D2,D5,0.2521513470997574,D3,D4
26,19.35547780138403,7790,2506,D2,D1,2.5208704154937243,D5,D10
49,10.07798323,251109.5,27615,D3,D8,0.30129915520900186,D8,D6
14,11.35191833492684,184635,151602,D9,D4,0.038501071,D4,D8
38,8.931273550938984,320070,74234,D6,D10,1.094199345947688,D7,D3
16,12.755346952628026,243274,87164,D6,D8,0.4222950594367827,D4,D9
22,10.521682955699593,216219.5,133499,D9,D6,1.166443889823847,D5,D6
53,10.324416415860007,228642,2814,D2,D7,0.7784595444255018,D8,D6
106,6.911140882669218,170288,177691,D10,D4,1.8730763855024168,D10,D1
55,10.195892339782503,234743,107136,D7,D7,1.0765078079238601,D8,D6
17,8.209463760986315,201232.5,118569.5,D8,D5,1.4761126645016973,D4,D2
100,9.688769065257146,216261.5,157818,D9,D6,0.3058840911050704,D10,D5
14,12.052807885361888,221525,97664,D7,D6,0.12061706717467269,D4,D9
6,9.302087578,200182,136990.5,D9,D5,0.4874842381947717,D2,D4
69,9.912422053832584,335789,29360,D3,D10,1.886383834016459,D9,D5
4,15.079479749615713,273008,0,D1,D9,0.207865989,D1,D10
36,11.882762960621692,279172,14361,D2,D9,0.9843736622753672,D7,D8
46,14.452562712862294,308492,57728,D5,D10,0.17931852134217197,D8,D10
67,7.0383561780489226,56462,170161,D10,D1,0.6695495726220326,D9,D2
10,12.004836016828383,144161,0,D1,D3,0.47575332913922663,D3,D8
13,11.585443377207326,277301,64097,D5,D9,0.2642409987916583,D3,D8
110,9.731462836,268015,111336,D8,D9,0.606342671,D10,D5
43,10.85572230417378,211254.5,12844,D2,D6,0.26451644486701076,D7,D7
22,12.088945246422238,255860,39932,D4,D8,0.7796656560057111,D5,D9
118,9.675590678159583,221239,113086,D8,D6,0.1683027176798495,D10,D5
21,11.433434262220413,363798,21783,D3,D10,2.572395463,D5,D8
53,10.16325341,232966.5,118889.5,D8,D7,1.8011977253043558,D8,D6
3,12.533840086694289,273148,53044,D4,D9,0.21521624609367596,D1,D9
22,7.860477678129865,288140,0,D1,D10,0.8723837926665259,D5,D2
33,6.584094958623169,322837,0,D1,D10,0.367684606,D6,D1
6,28.71469748474968,270859.5,69687,D5,D9,1.195280028,D2,D10
59,7.275788783282503,162254,16588.5,D3,D3,0.3506235449974171,D8,D2
18,11.525505625974873,270723,29238.5,D3,D9,0.23208955770011075,D4,D8
9,11.325199924729002,340158,18640,D3,D10,0.6521929418801946,D3,D7
56,9.930908015440895,235789,0,D1,D7,0.13110891760139598,D8,D5
12,8.537742955,171365,103659.5,D7,D4,2.598830212602495,D3,D3
19,9.565374524416862,201009.5,143301,D9,D5,0.0075296,D4,D5
8,9.922938995,267752.5,26637,D3,D9,0.2588945441680668,D2,D5
8,10.468050405410825,201335,153581,D9,D5,0.068839859,D2,D6
8,10.378942490845944,226126,14114.5,D2,D7,0.043220584,D2,D6
43,11.358549101874477,256667,41728,D4,D8,0.1131441847138106,D7,D8
38,11.289781365464624,230393,106953,D7,D7,0.7344436941055545,D7,D7
66,7.845821855117041,244650.5,3954,D2,D8,0.31306948665948964,D9,D2
8,8.171521581,149630.5,106091.5,D7,D3,1.9272618043074892,D2,D2
3,8.759398831,298888,108327,D7,D10,0.16364420069586183,D1,D3
8,11.073199398523668,156237.5,35677.5,D4,D3,0.2649951777767099,D2,D7
43,7.832896148556466,151731,134112,D9,D3,1.6437696106333535,D7,D2
98,9.970517042,238526.5,55762.5,D5,D7,0.14246016717970056,D10,D5
1,11.652716220438885,269293,0,D1,D9,3.657294598,D1,D8
2,7.894771265869892,55266,163.5,D1,D1,0.2822730015313044,D1,D2
20,12.018888754411067,225058,111026.5,D8,D7,0.9396045003018352,D5,D8
10,11.634526291401665,208129,44247,D4,D6,0.8943853602529948,D3,D8
3,12.638130823710846,79000,0,D1,D1,0.8014981182292564,D1,D9
6,5.515707501217547,157961,99070.5,D7,D3,0.14487428296375926,D2,D1
33,10.311186747343216,252787,57934.5,D5,D8,0.677979951,D6,D6
5,22.789663520241085,147300,54917.5,D5,D3,0.8493710523212008,D2,D10
40,5.692833094734918,58428,31538,D3,D1,1.8136673817980402,D7,D1
13,8.598502761286221,185108,157065,D9,D4,0.34398016902679895,D3,D3
22,7.628019312581852,106861,78995.5,D6,D2,0.7646652871292088,D5,D2
11,12.661313333619775,196928,114292.5,D8,D5,1.1507334345086657,D3,D9
9,13.911345848787048,313801,96658,D7,D10,0.5552216546199897,D3,D10
1,12.949122924650796,228719.5,27155.5,D3,D7,0.037785445,D1,D9
3,10.863176462647578,146805.5,172895.5,D10,D3,1.5449494717553067,D1,D7
18,8.741508242661556,228086.5,99733.5,D7,D7,1.0959329787222254,D4,D3
9,15.79357264355493,291470,112449,D8,D10,0.142238039,D3,D10
88,5.9919029474551895,40530,218050.5,D10,D1,1.4608850396620352,D9,D1
18,9.276242464801909,67589.5,283412.5,D10,D1,0.9062166827017912,D4,D4
158,4.924569724355563,22566,0,D1,D1,0.7550912534306677,D10,D1
9,12.424643029079714,265511,74089,D6,D9,0.34368585095570037,D3,D9
2,8.621005852834966,253746,47157.5,D4,D8,0.16398866316891603,D1,D3
6,11.910570890373211,99206,226693,D10,D1,0.12725984039476135,D2,D8
1,11.834163668423846,145370,101925.5,D7,D3,0.9408297462768356,D1,D8
63,8.742210502370831,225097,115031.5,D8,D7,0.6436139026399434,D9,D3
3,13.576041410177634,258858.5,89234.5,D6,D9,0.092923818,D1,D10
2,11.258142639376128,243426.5,53161,D5,D8,0.1679819279290915,D1,D7
88,9.351315178,130319.5,39626,D4,D2,0.1325457793431779,D9,D4
3,19.43864613258853,134683.5,103516,D7,D2,0.16860599802162124,D1,D10
6,9.731819733722045,195400.5,126172.5,D8,D5,0.9771153404933324,D2,D5
26,10.559112799380117,183028.5,9338,D2,D4,1.0974951096516286,D5,D6
3,13.133219448510678,205386,153374,D9,D5,0.9765919563460703,D1,D9
12,10.586500154815706,116799.5,73622.5,D6,D2,1.486006961317221,D3,D6
12,9.763118332404996,289364,69076,D5,D10,0.5007731367463468,D3,D5
18,9.092273211223796,231289,113695.5,D8,D7,0.16759302013056043,D4,D4
6,9.318894725759796,255006.5,0,D1,D8,0.541685749,D2,D4
47,8.653865927243245,210755,93086.5,D7,D6,0.17482794325447504,D8,D3
6,11.487343168213089,216598.5,97411.5,D7,D6,2.079533654676427,D2,D8
52,9.605043228033178,273414.5,96696,D7,D9,1.3416785374830016,D8,D5
62,11.828198615273156,388265,5721,D2,D10,1.4324502642283563,D9,D8
20,9.611067927010728,258907.5,7397.5,D2,D9,0.6154426221060603,D5,D5
50,11.09505331,212324.5,66872,D5,D6,1.231014852362763,D8,D7
157,9.222492873407038,266393,120165,D8,D9,2.2555140213029983,D10,D4
19,10.175598482514932,209588,111480,D8,D6,1.7037514704445043,D4,D6
57,8.357731094,227731.5,89777.5,D6,D7,1.075518582197041,D8,D3
3,12.511218063907595,188038,61104,D5,D4,0.6437023811538225,D1,D9
4,19.37771319258107,84018,43583,D4,D1,0.43515799837239033,D1,D10
19,12.979181035395085,250963,70963,D5,D8,0.5602837176508473,D4,D9
20,12.754699189635335,250073,118780.5,D8,D8,0.5798215244278015,D5,D9
6,12.206440201003746,132953,272294,D10,D2,2.5463081592793255,D2,D9
87,11.751903251023403,141726,42650,D4,D2,1.5505753736238939,D9,D8
15,11.684044906944845,263889.5,84851,D6,D9,0.7259373798608126,D4,D8
