slope_1m_deg,slope_30m_deg,slope_diff_1m,post_huber,GT,pitch_diff_1m,slope_diff_huber_abs,slope_diff_huber,slope_diff_30
0.29876342685027796,0.5132176162817486,-6.535055863,1.1995756607437174,0.3914891952610375,0.041437315,0.8080864654826798,-0.808086465,-0.121728421
0.332187537,15.912531690835266,-1.292919488,1.6251070251468196,0.332187537,0.42554103968222123,1.2929194881688846,-1.292919488,-15.58034415
0.13917621425311036,0.22015959138883212,-1.214964814,1.3541410282637854,0.13917621425311036,0.39563068202654783,1.214964814010675,-1.214964814,-0.080983377
0.27111186274139776,3.637375927583755,-0.255781843,0.5268937057327148,0.27111186274139776,0.13596211186797724,0.255781843,-0.255781843,-3.366264065
0.28245972950965764,9.069512901738573,-0.544266041,0.7486811280179643,0.23940959069791895,0.30734171960416895,0.5092715373200454,-0.509271537,-8.830103311
0.4219851347399353,8.764284075013844,0.22277056573350382,0.1992145690064315,0.4219851347399353,0.23166324172490843,0.22277056573350382,0.22277056573350382,-8.34229894
0.2223843784923649,1.0611734749789665,-1.139762213,1.3892391868752991,0.25336729781207934,0.6332064936918269,1.1358718890632198,-1.135871889,-0.807806177
0.31848297666754627,2.4892623665469467,0.30448809732928916,0.013994879,0.31848297666754627,0.6763671820238601,0.30448809732928916,0.30448809732928916,-2.17077939
0.43483427884888437,1.6885894072588756,-0.096237258,0.5310715370921634,0.43483427884888437,0.01830598,0.096237258,-0.096237258,-1.253755128
0.045305091,0.7381732861816027,-2.350871394,1.6621045768667517,0.1624451023074321,0.002494778,1.4996594745593197,-1.499659475,-0.575728184
0.044960849,5.134248874129873,-0.154209684,0.1991705333232657,0.044960849,0.006522305,0.1542096839754224,-0.154209684,-5.089288025
0.1413245235473474,3.850238252730579,-0.585971707,0.8497210951366955,0.16069958998009065,0.20969556165977815,0.6890215051566049,-0.689021505,-3.689538663
0.35357892309039246,3.106806744805842,-0.246266697,1.0053353002541336,0.37745325938918944,0.6179614744975293,0.6278820408649441,-0.627882041,-2.729353485
0.37815294130363475,0,0.30544725686213375,0.4229848444297142,0.3587419780154903,0.43617270311314654,0.064242866,-0.064242866,0.3587419780154903
0.39808251858103816,6.969558403,-1.938957641,1.6968111701361426,0.37190254364831443,0.6715468582071543,1.324908626487828,-1.324908626,-6.59765586
0.3269494105473176,13.578145458086858,-0.459588691,0.7620295717374205,0.27370637509167417,0.48108857724011167,0.4883231966457463,-0.488323197,-13.30443908
