adjusted_angle_abs,slope_1m,slope_30m,skew_angle,skew_confidence,distance_closest_building,post_huber,GT,slope_diff_huber,difference_1m_estimated,difference_1m_30m
1.3110210097114308,0.1575866133725383,0.093800949,0.4695954728677876,2,14.695949977435973,1.3110210097114308,0.1575866133725383,-1.153434396,-1.153434396,0.063785664
0.08113005,0.6052597420031588,1.6580672075800704,-0.855287855,32,9.881698066446145,0.08113005,0.6052597420031588,0.5241296922994452,0.5241296922994452,-1.052807466
1.071829361185076,1.5251253773964255,1.3078011270276757,2.101654327671284,19,10.370266520868457,1.071829361185076,1.5251253773964255,0.4532960162113495,0.4532960162113495,0.2173242503687498
0.1864441648700947,0.1596165545211657,0.2056269709409069,0,46,9.217958335737643,0.1864441648700947,0.1596165545211657,-0.02682761,-0.02682761,-0.046010416
0.2200830539093487,0.9350338184908532,2.553788737961382,0.3493471914917379,18,14.469202881092617,0.2200830539093487,0.9350338184908532,0.7149507645815045,0.7149507645815045,-1.618754919
1.1098640104528268,1.0334867669365688,0.9054729133626253,1.9246665923305104,10,11.594755777553072,1.0116964440712297,1.0088182591768733,-0.002878185,-0.002878185,0.10334534581424804
0.038243342,0.5492833772702045,0.970369631,0,17,11.580028507252363,0.038243342,0.5492833772702045,0.5110400354898939,0.5110400354898939,-0.421086254
0.66156774,0.033644597,0.030504533,0,49,9.267331714521646,0.2808308040927181,0.16848043174548982,-0.112350372,-0.112350372,0.1379758991023108
0.3695073753528748,0.6840610289818315,0.7252690656478846,0.6740368979845073,15,12.454825098760312,0.5992703309954487,0.7376051776829918,0.13833484668754314,0.13833484668754314,0.012336112035107205
0.1225167423686564,0.1087146247325122,1.0369098528440197,0,121,8.522254129332214,0.1225167423686564,0.1087146247325122,-0.013802118,-0.013802118,-0.928195228
1.3323974156073373,1.6294683227487148,1.5472704407242406,-1.08776384,43,9.02093302,1.3323974156073373,1.6294683227487148,0.2970709071413775,0.2970709071413775,0.082197882
0.070151473,0.3756513789367266,0.1912591574322958,0,7,11.788994044603497,0.070151473,0.3756513789367266,0.3054999057836454,0.3054999057836454,0.18439222150443083
0.1757588912876712,1.8001149063913735,1.773752357727946,1.0809241866606811,13,11.17277268424067,1.0618425753161307,1.7525638623163182,0.6907212870001875,0.6907212870001875,-0.021188495
0.748704737,1.3079488680899725,1.2985917984768771,0,117,8.539641443390932,0.787694546,1.2779034859580671,0.49020893977830615,0.49020893977830615,-0.020688313
1.9789757347612829,0.4283068529508916,1.4552693709583144,-2.27957525,8,9.175171216948405,1.9789757347612829,0.4283068529508916,-1.550668882,-1.550668882,-1.026962518
0.8091037535967911,1.1317590160298718,0.9186673161044604,2.161079488226364,9,11.829043592143604,0.8091037535967911,1.1317590160298718,0.32265526243308074,0.32265526243308074,0.21309169992541144
0.3887328125760466,1.1869352714724477,0,1.7899106082460603,99,8.791250901403059,0.3887328125760466,1.1869352714724477,0.7982024588964012,0.7982024588964012,1.1869352714724477
0.3028697546090457,1.194156157357508,1.1476894472774013,0,10,11.304168721783762,0.5533661076613744,1.440312417839679,0.8869463101783045,0.8869463101783045,0.2926229705622776
0.084191575,0.5086797919942645,1.931685420969438,0,37,4.918414601,0.084191575,0.5086797919942645,0.4244882171615777,0.4244882171615777,-1.423005629
0.033533242,1.8944809707675916,2.527881716464597,0,10,9.032911487912388,0.033533242,1.8944809707675916,1.860947728967446,1.860947728967446,-0.633400746
1.0210582189910695,0.2133194824968442,0.1933282260982892,0,119,10.054234294765966,1.0210582189910695,0.2133194824968442,-0.807738736,-0.807738736,0.019991256398555007
